brand,tier,product_id,handle,title,product_type,bucket,category_basis,q_structured,q_body_only
Anastasia Beverly Hills,high_end,8496742629667,norvina-false-eyelashes-high-fidelity,NORVINA® False Eyelashes - High Fidelity,Norvina,unclassified,no §7 rule matched,False,False
Anastasia Beverly Hills,high_end,8496742760739,norvina-false-eyelashes-attention,NORVINA® False Eyelashes - Attention,Norvina,unclassified,no §7 rule matched,False,False
Anastasia Beverly Hills,high_end,8496742236451,norvina-false-eyelashes-a-moment,NORVINA® False Eyelashes - A Moment,Norvina,unclassified,no §7 rule matched,False,False
Anastasia Beverly Hills,high_end,8496738402595,eye-primer-mini,Eye Primer,Eyes,primer,primer <- 'primer' in product_type|title,False,True
Anastasia Beverly Hills,high_end,8496736338211,soft-glam-ii-mini-eyeshadow-palette,Soft Glam II Mini Eyeshadow Palette,Eyes,eyeshadow_palette,eyeshadow_palette <- 'eyeshadow palette' in product_type|title,False,True
Anastasia Beverly Hills,high_end,8496735748387,co-retail-delivery-fees,CO Retail Delivery Fees,,unclassified,no §7 rule matched,False,False
Anastasia Beverly Hills,high_end,8496736305443,rose-metals-palette,Rose Metals Palette,Face,unclassified,no §7 rule matched,False,True
Anastasia Beverly Hills,high_end,8496735715619,nouveau-palette,Nouveau Palette,Face,unclassified,no §7 rule matched,False,True
Anastasia Beverly Hills,high_end,8510083170595,lash-brag-volumizing-mascara,Lash Brag® Volumizing Mascara,Eyes,excluded,excluded by the set/kit/tool/non-makeup word list,False,True
Anastasia Beverly Hills,high_end,8496732111139,iced-out-highlighter,Iced Out Highlighter,Face,highlighter,highlighter <- 'highlight' in product_type|title,False,True
Anastasia Beverly Hills,high_end,8496732963107,glam-to-go-mini-palette,Glam To Go Mini Palette,Face,unclassified,no §7 rule matched,False,True
Anastasia Beverly Hills,high_end,8496728244515,brow-wiz,Brow Wiz®,Brow,brow,brow <- 'brow' in product_type|title,False,False
ColourPop,drugstore,7397683134546,the-daily-face-eye-cream-moisturizer-set,The Daily Face + Eye Cream,Face & Eye Moisturizer Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,True
ColourPop,drugstore,7397782683730,tickled-pink-ultra-glossy-lip-set,Tickled Pink,Ultra Glossy Lip,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7397770887250,cool-nudes-ultra-glossy-lip-set,Cool Nudes,Ultra Glossy Lip,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7397703778386,so-refined,So Refined,Face Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,True
ColourPop,drugstore,7397778096210,perfect-4-u-ultra-glossy-lip-set,Perfect 4 U,Ultra Glossy Lip,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7397682774098,come-clean-cleansing-duo,Come Clean Cleansing Duo,Face Cleanser,excluded,excluded by the set/kit/tool/non-makeup word list,False,True
ColourPop,drugstore,7397682544722,remedy-rainfall,Remedy + Rainfall,Face Serum,excluded,excluded by the set/kit/tool/non-makeup word list,False,True
ColourPop,drugstore,7494865911890,sweet-sips-eyeshadow-kit,Sweet Sips,Full Collection Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7397682315346,renew,Renew,Skin Refining Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,True
ColourPop,drugstore,7396423008338,revive,Revive,Skin Boost Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,True
ColourPop,drugstore,3934838128722,papaya,Papaya,Face Milk,unclassified,no §7 rule matched,False,True
ColourPop,drugstore,120214781977,flurries,Flurries,Ultra Matte Lip,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,7141932423,beeper,Beeper,Ultra Matte Lip,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,3868189065298,turmeric,Turmeric,Face Milk,unclassified,no §7 rule matched,False,True
ColourPop,drugstore,3972437639250,strawberry-face-milk,Strawberry,Face Milk,unclassified,no §7 rule matched,False,True
ColourPop,drugstore,3856870867026,remedy,Remedy 10% Niacinamide Serum,Face Serum,excluded,excluded by the set/kit/tool/non-makeup word list,False,True
ColourPop,drugstore,6720804225106,pore-real-pineapple-cleanser,Pore Real Cleanser,Face Cleanser,excluded,excluded by the set/kit/tool/non-makeup word list,False,True
ColourPop,drugstore,4061729587282,coconut-face-milk-moisturizer,Coconut,Face Milk,excluded,excluded by the set/kit/tool/non-makeup word list,False,True
ColourPop,drugstore,7593197011026,jelly-glow-collection,Jelly Glow Collection,Full Collection Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7593196519506,berry-fresh-bundle,Berry Fresh,Jelly Glow Trio,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7593196388434,juicy-glow-bundle,Juicy Glow,Jelly Glow Trio,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7593192489042,silicone-jelly-wand,Silicone Jelly Wand,Tools and Accessories,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7593192259666,strawberry-glaze-jelly-glow-lip-cheek-jelly,Strawberry Glaze,Jelly Glow Lip & Cheek Jelly,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,7593190785106,peachy-pop-jelly-glow-lip-cheek-jelly,Peachy Pop,Jelly Glow Lip & Cheek Jelly,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,7593190621266,cherry-jelly-jelly-glow-lip-cheek-jelly,Cherry Jelly,Jelly Glow Lip & Cheek Jelly,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,7593188917330,bubblegum-bestie-jelly-glow-lip-cheek-jelly,Bubblegum Bestie,Jelly Glow Lip & Cheek Jelly,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,7593187082322,blueberry-pie-jelly-glow-lip-cheek-jelly,Blueberry Pie,Jelly Glow Lip & Cheek Jelly,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,7593192456274,watermelon-gummy-jelly-glow-lip-cheek-jelly,Watermelon Gummy,Jelly Glow Lip & Cheek Jelly,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,6828282708050,such-a-flirt-lippie-pencil-vault,Such A Flirt,Lippie Pencil,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7006835245138,aurora-stuck-shadow-palette,Aurora Struck,Shadow Palette,eyeshadow_palette,eyeshadow_palette <- 'shadow palette' in product_type|title,False,False
ColourPop,drugstore,7576285249618,heart-mirror,Heart Compact Mirror,GWP,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,7499065262162,mistle-toe-fresh-kiss-lip-trio,Mistletoe Kisses,Lip Care Kit,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7397777768530,top-hits-lux-lip-oil-set,Top Hits,Lux Lip Oil,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7276029902930,kind-at-heart-cheek-and-lip-set,Kind at Heart,Lip & Cheek Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7593253470290,infinite-possibilities-full-collection,Infinite Possibilities,Full Collection Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7292231024722,pokemon-and-colourpop-collection,Pokémon x ColourPop Collection,Full Collection Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7292211462226,flamethrower-super-shock-shadow,Flamethrower,Super Shock Shadow,eyeshadow_single,eyeshadow_single <- 'shadow' in product_type|title,False,False
ColourPop,drugstore,7292197732434,transform-ph-lip-balm,Transform,pH Lip Balm,lipstick,lipstick <- 'lip balm' in product_type|title,False,False
ColourPop,drugstore,7292193833042,thunderbolt-ph-lip-balm,Thunderbolt,pH Lip Balm,lipstick,lipstick <- 'lip balm' in product_type|title,False,False
ColourPop,drugstore,7287077503058,pallet-town-shadow-palette,Pallet Town,Shadow Palette,eyeshadow_palette,eyeshadow_palette <- 'shadow palette' in product_type|title,False,False
ColourPop,drugstore,7587817029714,livin-two-lives-collection,Livin' Two Lives,Full Collection Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7593242198098,sylveon-glitter-gel,Sylveon,Glitter Gel,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,7593249079378,touch-of-sparkle-bundle,Touch of Sparkle,Shaddow Palette And Glitterally Obsessed,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7593246752850,daybreak-and-moonlight-fresh-kiss-trio,Daybreak and Moonlight,Fresh Kiss Trio,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7292195471442,sing-ph-lip-balm,Sing,pH Lip Balm,lipstick,lipstick <- 'lip balm' in product_type|title,False,False
ColourPop,drugstore,7593201860690,leafeon-bff-liquid-liner,Leafeon,BFF Liquid Liner,out_of_scope,out of scope <- 'liner' (not a §7 category),False,False
ColourPop,drugstore,7593201401938,glaceon-bff-liquid-liner,Glaceon,BFF Liquid Liner,out_of_scope,out of scope <- 'liner' (not a §7 category),False,False
ColourPop,drugstore,7593200615506,eeveelution-shadow-palette,Eeveelution,Shadow Palette,eyeshadow_palette,eyeshadow_palette <- 'shadow palette' in product_type|title,False,False
ColourPop,drugstore,7593243607122,eevee-headband,Eevee Headband,Tools and Accessories,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7593243377746,umbreon-fresh-kiss-glossy-lip-balm,Umbreon,Fresh Kiss Glossy Balm,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,7593243213906,espeon-fresh-kiss-glossy-lip-balm,Espeon,Fresh Kiss Glossy Balm,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,7593242886226,eevee-fresh-kiss-glossy-lip-balm,Eevee,Fresh Kiss Glossy Balm,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,7593244688466,vaporeon-shadow-stix,Vaporeon,Shadow Stix,eyeshadow_single,eyeshadow_single <- 'shadow stix' in product_type|title,False,False
ColourPop,drugstore,7593244262482,jolteon-shadow-stix,Jolteon,Shadow Stix,eyeshadow_single,eyeshadow_single <- 'shadow stix' in product_type|title,False,False
ColourPop,drugstore,7593244098642,flareon-shadow-stix,Flareon,Shadow Stix,eyeshadow_single,eyeshadow_single <- 'shadow stix' in product_type|title,False,False
ColourPop,drugstore,7593247277138,cinder-surge-and-tide-shadow-stix-trio,"Cinder, Surge, and Tide",Shadow Stix Trio,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7593248915538,glacial-forest-bff-liquid-liner-duo,Glacial Forest,BFF Liner Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7596888358994,balm-besties,Balm Besties,pH Lip Balm,lipstick,lipstick <- 'lip balm' in product_type|title,False,False
ColourPop,drugstore,7587818045522,double-kiss-lip-kit-duo,Double Kiss,Lip Kits Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7587815718994,rock-sensation-lip-kit,Rock Sensation,Lippie Pencil & Stix Kit,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7587815587922,malibu-dreaming-lip-kit,Malibu Dreaming,Lippie Pencil & Stix Kit,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7587667935314,best-of-both-worlds-shadow-palette,Best of Both Worlds,Shadow Palette,eyeshadow_palette,eyeshadow_palette <- 'shadow palette' in product_type|title,False,False
ColourPop,drugstore,7587820535890,secret-superstar-lip-gloss-keychain,Secret Superstar,Lip Gloss,lip_gloss,lip_gloss <- 'lip gloss' in product_type|title,False,False
ColourPop,drugstore,7587818569810,a-girl-like-me-miley-collection,A Girl Like Me,Gloss Keychain + Lip Kit,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7587818504274,being-hannah-lip-collection,Being Hannah,Gloss Keychain + Lip Kit,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7587818438738,just-an-ordinary-girl-miley-collection,Just An Ordinary Girl,Miley Collection,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,7587818307666,star-on-stage-collection,Star on Stage,Hannah Collection,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,7587817881682,star-pout-lip-gloss-keychain-duo,Star Pout,Gloss Keychain Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7587816931410,hannah-montana-x-colourpop-collection,Hannah Montana X ColourPop Collection,Full Collection Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7587816702034,youre-a-star-hair-clip,You’re a Star,Hair Clip,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7587816407122,stage-lights-lip-gloss-roll-on-body-glitter,Stage Lights,Body Glitter,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7587815850066,keeping-it-real-lip-gloss-keychain,Keeping It Real,Lip Gloss,lip_gloss,lip_gloss <- 'lip gloss' in product_type|title,False,False
ColourPop,drugstore,7587815194706,double-life-eyeliner-and-star-stamp,Double Life,Eyeliner and Stamp Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7586234662994,holo-bestie-ph-lip-balm,Holo Bestie,pH Lip Balm,lipstick,lipstick <- 'lip balm' in product_type|title,False,False
ColourPop,drugstore,7586234597458,pink-mood-ph-lip-balm,Pink Mood,pH Lip Balm,lipstick,lipstick <- 'lip balm' in product_type|title,False,False
ColourPop,drugstore,7586234564690,clearly-cute-ph-lip-balm,Clearly Cute,pH Lip Balm,lipstick,lipstick <- 'lip balm' in product_type|title,False,False
ColourPop,drugstore,7587617472594,sparkling-peach-bundle,Sparkling Peach,Palette and Jelly Much,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7587617275986,peachy-perfection-bundle,Peachy Perfection,Palette + Liquid Blush + Fresh Kiss,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7575904911442,peach-jelly-shadow-palette,Peach Jelly,Shadow Palette,eyeshadow_palette,eyeshadow_palette <- 'shadow palette' in product_type|title,False,False
ColourPop,drugstore,7587608199250,romantasy-collection-a-shadow-of-secrets,Romantasy Collection,Full Collection Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7585316470866,berry-glaze-bundle,Berry Glaze,Hyper Shine Glossy Lipstick,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7585316372562,pink-core-bundle,Pink Core,Hyper Shine Glossy Lipstick,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7585296810066,currently-trending-bundle,Currently Trending,Hyper Shine Glossy Lipstick,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7585296547922,best-nudes-bundle,Best Nudes,Hyper Shine Glossy Lipstick,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7576523341906,wine-glass-hyper-shine-glossy-lipstick,Wine Glass,Hyper Shine Glossy Lipstick,lipstick,lipstick <- 'lipstick' in product_type|title,False,False
ColourPop,drugstore,7576523243602,who-is-this-diva-hyper-shine-glossy-lipstick,Who Is This Diva?,Hyper Shine Glossy Lipstick,lipstick,lipstick <- 'lipstick' in product_type|title,False,False
ColourPop,drugstore,7576523112530,sunday-brunch-hyper-shine-glossy-lipstick,Sunday Brunch,Hyper Shine Glossy Lipstick,lipstick,lipstick <- 'lipstick' in product_type|title,False,False
ColourPop,drugstore,7576523046994,sugar-n-spice-hyper-shine-glossy-lipstick,Sugar N' Spice,Hyper Shine Glossy Lipstick,lipstick,lipstick <- 'lipstick' in product_type|title,False,False
ColourPop,drugstore,7576522915922,pink-it-over-hyper-shine-glossy-lipstick,Pink It Over,Hyper Shine Glossy Lipstick,lipstick,lipstick <- 'lipstick' in product_type|title,False,False
ColourPop,drugstore,7576522850386,mocha-melt-hyper-shine-glossy-lipstick,Mocha Melt,Hyper Shine Glossy Lipstick,lipstick,lipstick <- 'lipstick' in product_type|title,False,False
